SA2_MAINCODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
208021181,15,5,54,28,16,16,6,7,0,148,0,0,0,0,0,3,0,0,0,3,13,25,5,4,22,7,0,6,0,84,5,9,6,3,4,6,0,3,14,57,637,1507,377,312,485,254,70,137,51,3828
208021182,24,6,105,26,30,14,4,17,5,235,0,0,0,0,0,0,0,0,0,6,15,35,8,11,16,6,3,10,0,101,4,12,3,0,5,7,3,5,9,62,818,2260,524,473,642,366,109,232,78,5508
208021426,26,8,56,30,28,21,5,22,0,192,0,0,0,0,0,0,0,0,0,4,13,28,3,7,17,12,9,4,3,91,11,27,17,3,12,11,6,6,21,114,879,1914,598,487,658,352,93,177,76,5241
208021427,44,9,79,25,24,16,10,19,0,225,0,3,0,0,0,0,0,0,0,4,12,21,5,11,4,7,0,0,0,60,9,8,15,7,7,11,0,8,19,93,783,1578,611,383,632,264,77,141,64,4531
208031183,18,3,37,16,18,26,8,6,0,139,0,0,0,0,0,0,0,0,0,0,7,12,8,3,15,3,7,3,0,50,6,6,11,14,9,14,4,7,13,78,511,988,416,279,450,210,114,108,51,3126
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,12
208031185,28,11,60,23,33,25,10,17,0,207,0,0,0,0,0,0,0,0,0,3,18,13,8,4,15,0,4,0,5,63,16,8,9,3,7,7,4,12,16,91,693,1079,656,391,499,239,119,159,64,3900
208031186,29,8,86,41,36,25,13,16,5,259,0,0,0,0,0,3,0,3,0,6,10,25,7,10,11,7,3,7,5,81,11,10,19,14,13,15,6,10,27,120,698,1496,823,539,661,282,140,220,72,4932
208031187,10,3,34,16,22,12,3,10,0,98,0,0,0,0,0,0,0,0,0,3,10,6,3,0,6,3,0,4,0,30,0,0,8,3,8,3,4,3,10,39,194,437,329,211,231,128,76,89,19,1718
208031188,48,15,126,43,41,58,15,23,10,383,0,0,0,0,4,0,0,0,0,4,24,31,11,21,13,7,7,7,0,115,15,15,27,14,24,12,13,13,21,152,1207,2667,1111,704,1000,583,179,265,99,7819
208031189,13,6,73,40,28,25,7,17,3,206,0,0,0,0,0,0,0,0,0,3,15,19,6,12,14,8,3,0,0,77,11,9,17,7,12,9,3,5,13,87,735,1569,707,441,600,244,95,149,57,4600
208031190,42,11,73,43,29,24,8,9,0,238,0,0,0,0,3,0,0,3,0,4,16,27,6,6,9,11,0,0,8,81,17,16,13,12,12,3,3,3,12,84,832,1720,592,452,606,291,106,116,63,4789
208031191,19,3,72,25,21,22,3,9,0,172,0,0,0,0,0,0,0,0,0,3,19,16,3,5,9,3,3,0,0,61,12,6,6,10,0,7,0,0,12,55,502,988,429,277,412,196,71,119,53,3041
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,43,16,97,51,33,29,8,20,3,286,0,3,0,0,0,0,0,0,0,8,24,23,8,16,16,8,3,7,4,113,13,12,18,8,20,18,3,5,25,128,1305,2662,960,664,851,434,130,201,98,7301
208041194,37,11,76,38,23,17,0,17,0,225,0,3,0,0,3,0,0,0,0,14,34,42,8,14,22,21,0,4,3,155,12,24,5,12,10,16,3,9,5,88,1652,3809,467,448,957,546,76,193,110,8261
208041195,37,8,61,37,29,27,4,8,0,209,0,0,0,0,0,0,0,0,0,3,24,54,10,13,40,16,0,3,3,166,10,16,12,9,16,8,5,4,25,103,1521,3660,523,519,914,489,85,179,118,8005
209011196,18,6,52,27,22,15,3,5,0,155,0,0,0,0,0,0,0,0,0,6,0,6,6,5,3,4,0,5,3,35,0,12,9,7,5,6,3,3,19,67,368,814,487,388,394,189,100,177,67,2980
209011197,27,18,90,41,40,39,5,21,4,287,0,0,0,0,0,0,0,0,0,4,18,32,19,15,22,8,6,0,6,128,18,15,19,20,14,12,12,12,14,134,1003,2536,1197,774,933,371,146,234,88,7280
209011198,16,13,58,36,26,17,3,13,0,176,0,0,0,0,0,0,0,0,0,3,18,41,4,10,15,12,0,4,8,113,12,15,8,5,13,10,0,7,19,85,845,2475,512,424,638,273,78,171,73,5489
209011199,17,5,87,26,16,18,14,14,0,199,0,0,0,0,0,0,0,0,0,7,10,14,5,6,15,5,5,3,0,64,12,9,9,6,7,5,9,15,17,100,421,1508,589,519,503,213,164,232,72,4222
209011200,14,3,35,21,8,11,0,5,0,101,0,0,0,0,0,0,0,3,0,3,16,31,0,13,22,7,0,0,5,96,3,15,5,7,8,10,4,3,18,67,811,2207,357,338,537,237,45,100,54,4684
209011201,14,3,27,7,15,14,0,5,0,77,0,0,0,0,0,0,0,0,0,0,15,23,0,3,13,4,0,3,3,59,7,6,4,3,4,7,0,0,3,32,585,1429,192,151,369,183,21,53,37,3011
209011202,35,13,68,43,43,30,3,10,3,241,0,0,0,3,0,0,0,0,0,9,13,32,11,7,14,9,0,0,0,87,13,15,20,7,20,11,0,8,20,111,945,2166,883,598,743,269,97,181,81,5959
209011203,29,8,82,40,24,23,12,24,0,252,0,0,0,0,0,0,0,0,0,4,18,27,11,10,15,4,3,0,3,98,9,13,6,8,14,5,7,11,20,101,929,2433,895,633,805,312,139,202,68,6414
209011204,13,4,44,18,21,19,4,9,3,138,0,0,0,0,0,0,0,5,0,8,3,8,4,8,7,3,7,5,0,42,8,8,4,3,3,11,8,9,14,60,389,998,526,332,389,180,92,136,40,3081
209021205,13,4,35,32,19,11,3,13,0,137,0,0,3,0,3,0,0,4,0,10,5,13,6,3,7,3,3,3,0,46,7,0,5,4,4,10,4,10,8,58,436,1053,319,344,399,294,111,254,37,3259
209021207,49,14,220,67,47,34,29,48,3,501,3,0,0,0,0,3,4,4,0,12,11,38,18,17,28,10,10,13,4,145,14,17,36,24,25,27,20,42,55,249,774,2258,1192,972,1051,520,412,631,143,7950
209021208,41,9,152,49,41,41,18,51,10,415,0,0,0,0,0,0,0,9,0,10,20,36,16,9,23,13,10,11,7,135,23,17,47,22,29,11,17,38,16,217,737,2031,1129,713,896,465,273,527,104,6887
209021428,35,15,136,59,31,45,14,30,3,367,3,0,0,0,0,0,0,4,0,11,18,34,18,13,17,8,3,8,7,128,8,26,31,13,14,18,13,21,24,162,837,2535,814,792,854,451,179,361,97,6922
209021429,26,10,83,20,20,18,3,18,3,205,0,0,0,0,0,0,0,0,0,6,17,43,5,7,19,8,3,0,3,101,5,13,18,11,5,9,0,13,8,77,610,1801,497,428,507,281,102,168,57,4452
209031209,48,11,91,46,45,32,6,13,4,300,0,0,0,0,0,0,0,0,0,3,21,35,10,22,27,7,0,4,6,132,20,14,20,10,22,17,3,4,20,137,1588,3297,1138,791,1062,435,136,225,100,8766
209031210,9,5,13,15,9,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,16,3,3,13,0,3,3,3,0,3,32,166,418,271,154,136,51,39,59,16,1314
209031211,6,3,23,13,4,3,7,7,0,72,0,0,0,0,0,0,0,0,0,0,8,8,4,3,0,0,3,0,3,22,10,3,21,10,5,3,10,4,3,70,165,245,303,196,130,45,78,90,18,1275
209031212,15,6,22,6,9,3,6,3,0,71,0,0,0,0,0,0,0,0,0,3,4,7,4,0,9,0,3,0,0,29,13,10,16,8,10,4,3,0,5,73,321,595,386,159,230,82,55,85,27,1940
209031213,16,3,45,19,24,19,0,8,3,128,0,0,0,0,0,0,0,0,0,3,12,8,3,13,8,4,5,3,0,46,4,5,16,4,10,13,0,8,8,74,576,1041,559,308,392,197,93,107,44,3313
209031214,10,3,20,19,12,7,3,3,0,78,0,0,0,0,0,0,0,0,0,0,13,14,5,6,8,3,0,3,0,57,11,3,4,8,3,3,4,4,8,36,518,896,358,214,268,123,40,75,33,2529
209031215,25,7,95,41,37,23,4,10,0,238,0,0,0,0,0,0,0,0,0,7,15,13,7,10,14,3,0,0,4,64,11,3,7,10,5,6,3,9,17,77,741,1512,978,605,630,255,108,162,59,5059
209041216,3,3,30,12,20,13,4,13,0,92,0,0,0,0,0,0,0,0,0,0,5,7,4,0,7,3,0,3,0,33,4,7,6,7,4,4,4,3,4,39,290,743,255,247,303,189,78,117,33,2259
209041217,4,0,30,11,12,15,0,7,0,80,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,3,3,6,0,26,3,3,14,8,5,12,3,5,11,68,184,443,265,219,213,167,79,141,33,1737
209041219,17,5,164,46,37,37,36,32,4,381,0,0,3,0,3,0,0,7,0,19,6,11,16,10,15,10,21,19,3,101,9,8,42,26,18,19,21,46,23,215,391,924,935,617,610,359,364,466,101,4769
209041220,34,8,105,51,33,37,15,36,0,328,0,0,0,3,3,6,0,3,0,16,11,15,9,13,12,11,3,5,0,79,15,17,36,11,25,18,17,22,26,183,596,1344,996,656,770,432,268,318,89,5475
209041221,20,5,78,40,31,24,12,22,0,224,0,0,0,0,0,0,4,0,0,3,6,10,5,4,12,0,7,7,7,57,13,11,25,13,9,14,20,19,8,126,331,925,658,489,469,230,189,206,49,3543
209041223,25,6,129,56,37,30,29,46,3,355,0,0,3,0,0,4,3,3,0,14,10,4,15,12,9,8,10,17,6,87,11,12,45,29,16,21,29,41,28,245,309,755,783,600,491,334,362,417,88,4132
209041224,23,6,79,40,42,48,18,16,6,277,0,3,0,0,4,0,0,0,0,14,8,9,5,11,17,0,12,9,0,72,19,16,46,17,29,15,32,24,11,214,544,844,1151,612,625,272,327,269,72,4723
209041225,13,3,48,29,18,21,5,5,3,146,0,0,0,0,0,0,0,0,0,0,0,3,11,6,3,0,4,0,0,29,13,6,18,11,23,21,17,13,8,125,309,489,638,307,277,138,115,127,40,2430
209041430,47,10,151,85,70,67,23,24,3,476,0,3,0,0,3,0,0,0,0,9,21,17,16,16,17,8,10,3,3,93,11,11,22,23,19,15,10,6,27,147,910,1658,1472,955,923,473,277,325,99,7095
209041431,27,4,71,40,28,22,23,32,0,253,0,0,3,3,0,0,0,8,0,16,9,7,3,8,8,6,17,6,0,64,3,6,25,29,22,20,24,19,19,169,291,677,642,486,455,272,282,272,59,3433
209041432,14,0,60,21,15,20,9,32,0,169,0,0,0,0,0,0,0,7,0,3,7,4,4,3,3,4,3,11,5,39,0,4,14,13,9,10,12,8,15,84,197,368,368,313,272,152,177,199,49,2097
209041433,28,3,81,32,31,26,29,22,0,253,0,0,3,3,0,0,3,0,0,10,5,3,7,8,7,10,13,6,0,69,7,10,11,16,14,10,8,12,7,94,294,802,457,494,476,242,272,237,58,3338
209041434,53,17,128,65,51,49,24,33,3,412,0,0,0,0,0,0,0,0,0,3,13,8,9,11,9,3,18,6,5,80,5,6,23,11,18,15,19,19,16,138,585,1288,953,766,735,383,288,308,74,5389
209041435,18,11,87,32,33,39,12,17,0,252,0,0,0,0,0,0,0,0,4,3,3,12,7,14,10,11,8,3,3,65,12,4,15,13,14,11,13,6,19,115,464,1053,665,483,547,283,210,189,64,3957
209041436,25,3,91,29,40,15,15,11,0,229,0,0,0,0,0,0,0,0,0,3,12,3,6,9,13,4,7,10,4,58,9,3,14,11,12,9,6,17,10,96,403,849,630,493,522,265,182,218,49,3609
209041437,22,4,67,29,22,30,43,15,7,239,0,0,0,0,0,0,0,3,0,9,4,6,11,14,12,5,14,5,0,67,9,13,14,6,8,13,10,14,13,102,291,707,465,374,390,212,283,198,47,2964
210011226,20,11,39,18,20,18,4,18,3,150,0,0,0,0,0,0,0,0,0,0,4,12,3,5,5,3,3,0,0,37,4,4,8,8,6,4,10,7,4,65,331,689,412,266,322,184,94,104,43,2441
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,17,0,37,15,19,20,3,8,0,116,0,0,0,0,0,0,0,0,0,3,4,13,4,6,6,3,0,3,0,39,5,6,12,6,5,3,4,3,9,65,392,722,423,198,365,192,81,105,33,2519
210011229,33,13,126,56,37,29,21,23,3,345,0,0,0,0,4,3,3,3,0,14,22,22,13,27,25,8,10,8,0,132,27,30,33,20,32,23,21,31,33,252,1012,2321,1166,680,1062,484,282,306,138,7442
210011230,17,4,24,18,19,15,0,16,0,118,0,0,0,3,0,0,0,0,0,3,10,9,3,5,7,7,3,4,0,51,15,14,7,4,9,0,0,3,6,52,432,809,335,200,337,137,58,112,36,2463
210011231,13,9,40,20,23,17,0,4,0,127,0,0,0,0,0,0,0,0,0,0,9,23,6,6,10,9,3,3,0,65,9,8,5,11,13,5,5,3,5,75,632,1255,389,269,446,190,58,106,34,3374
210021232,22,10,68,26,18,20,7,14,0,179,0,0,0,0,0,0,0,0,0,0,15,23,5,16,15,8,3,3,0,81,11,9,13,6,17,9,7,10,3,85,694,1317,787,469,525,220,127,158,36,4350
210021233,9,0,13,0,5,3,0,3,0,35,0,0,0,0,0,0,0,0,0,0,5,0,0,3,10,5,3,0,0,26,9,15,9,8,7,3,0,3,4,51,219,469,171,111,102,62,22,38,24,1212
210021234,7,3,25,5,10,5,0,9,0,66,0,0,0,0,0,0,0,0,0,0,9,4,5,0,4,0,0,0,0,19,3,4,10,0,9,0,0,3,0,32,192,387,303,190,174,51,49,68,16,1430
210021235,14,7,35,23,24,15,11,20,0,146,0,0,0,0,0,0,0,0,0,3,12,13,7,8,5,3,3,4,0,66,8,6,30,11,12,16,12,25,13,127,423,654,638,330,308,158,153,209,38,2911
210031236,8,6,38,10,7,8,3,16,4,102,0,0,0,0,0,0,0,3,0,3,20,15,3,7,11,4,0,5,3,62,8,4,4,8,8,9,3,3,10,53,326,995,306,244,324,139,70,135,49,2577
210031237,20,0,66,25,16,19,6,9,0,162,0,0,3,0,0,4,0,0,0,14,7,15,12,13,12,4,0,6,0,61,6,12,15,13,12,9,11,14,21,113,288,840,518,419,320,189,220,241,71,3104
210031239,44,7,136,54,46,44,23,39,3,401,0,0,0,3,0,0,0,0,0,12,19,36,7,18,29,10,9,9,5,146,16,13,25,29,29,12,12,6,36,175,1093,2822,1181,834,1136,487,256,391,129,8329
210031438,28,10,177,59,39,37,25,43,6,421,0,4,3,0,0,3,4,7,0,22,7,9,12,7,14,5,12,11,3,89,15,19,45,13,25,16,21,32,35,213,575,1645,1092,787,745,393,386,555,111,6283
210031439,11,0,20,6,6,7,3,3,0,55,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,0,0,0,22,5,3,0,0,3,4,0,3,0,17,149,304,140,96,146,65,34,38,12,986
210031440,3,4,30,10,9,8,5,7,0,77,0,0,0,0,0,0,0,0,0,4,0,5,4,3,3,0,3,0,0,18,3,10,23,13,11,3,4,6,5,80,133,359,282,147,181,60,72,74,23,1339
210041240,24,5,66,25,38,30,21,21,0,230,0,0,0,0,0,0,0,3,0,5,3,7,7,13,4,3,7,0,0,49,14,14,11,8,11,9,9,6,9,93,492,987,824,512,512,240,202,203,33,4006
210041241,47,11,168,90,65,76,28,49,0,539,0,0,0,0,0,0,0,4,0,7,8,24,14,27,36,9,9,7,12,141,22,20,39,23,31,21,22,25,22,232,994,1811,1680,1160,1142,547,451,446,114,8345
210051242,9,0,68,21,11,7,20,25,5,165,0,0,3,0,0,0,3,0,0,7,4,3,7,5,3,0,4,5,0,37,3,3,16,24,13,13,17,28,14,132,141,364,433,428,217,148,238,286,48,2302
210051243,6,0,40,28,15,9,12,19,0,126,0,0,0,3,0,0,0,0,0,8,0,9,6,3,3,7,7,10,0,36,3,10,38,19,8,7,16,27,25,166,162,342,428,438,225,133,219,222,58,2226
210051245,25,7,98,51,42,37,18,32,3,307,0,0,0,0,0,0,0,0,0,5,14,7,4,11,14,5,5,3,3,61,8,10,30,18,20,15,17,19,20,163,487,1080,900,588,726,320,282,292,79,4754
210051246,28,5,92,40,41,31,9,19,7,268,0,0,0,0,0,3,0,0,0,4,8,13,14,9,11,9,3,6,3,60,12,14,37,12,21,24,16,14,18,156,790,1233,912,419,735,389,215,247,104,5045
210051247,0,3,41,13,9,16,16,20,3,113,0,0,0,0,0,0,0,0,0,8,4,12,6,6,4,0,9,3,0,42,6,9,11,16,15,9,19,17,9,109,142,407,371,419,261,152,233,206,45,2231
210051248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,7,0,3,0,0,0,0,35
210051249,29,4,74,44,29,23,29,27,0,255,0,0,3,3,0,0,3,0,0,14,9,16,8,12,11,4,11,3,4,70,20,13,23,21,7,16,17,18,24,150,372,942,652,688,537,297,372,325,71,4267
210051250,7,3,37,13,13,13,10,19,3,126,0,3,0,0,0,0,0,3,0,6,0,0,0,0,4,4,3,0,0,20,13,4,10,7,9,8,7,5,7,78,179,374,355,229,269,116,123,143,28,1822
210051441,17,0,37,14,13,14,12,16,0,125,0,0,0,0,0,0,0,0,0,4,0,3,6,9,0,0,12,4,3,45,10,0,14,7,12,15,12,18,16,99,152,303,422,321,268,138,209,190,33,2042
210051442,9,3,53,25,32,21,24,15,0,179,0,0,0,0,0,0,0,0,0,4,5,8,6,14,9,0,7,10,0,53,8,4,12,10,12,6,21,10,13,97,339,692,528,456,447,199,274,211,68,3220
210051443,24,6,112,50,29,44,42,44,0,353,0,0,0,0,3,0,0,0,0,3,12,8,11,21,9,6,18,9,3,99,11,0,22,28,15,14,15,21,21,155,395,786,797,640,573,304,418,390,81,4390
210051444,29,10,103,36,27,34,56,25,3,322,0,0,0,0,0,0,0,4,0,10,4,9,4,9,5,7,19,5,0,72,12,6,26,17,14,3,17,12,16,124,387,921,617,604,530,270,424,286,57,4108
210051445,9,4,27,7,13,5,10,12,0,98,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,0,0,4,0,23,0,3,9,3,3,6,4,3,6,36,138,225,241,126,161,61,84,81,15,1136
211011251,27,9,77,24,28,19,13,27,3,229,0,0,0,0,0,0,0,0,0,3,3,17,3,8,4,4,3,10,0,48,9,3,15,6,6,6,9,9,21,88,386,1005,770,512,493,250,172,218,55,3858
211011254,14,8,91,40,35,32,11,23,0,264,0,0,0,3,0,0,0,0,0,3,9,9,10,10,9,8,4,11,3,72,4,7,13,8,11,15,10,12,26,102,679,1493,766,544,662,377,183,237,78,5019
211011255,8,5,44,13,20,17,3,4,0,121,3,0,0,0,0,0,0,0,0,0,4,7,7,3,9,0,0,4,0,27,10,6,13,3,7,4,3,0,4,45,454,630,398,191,325,151,58,85,28,2307
211011256,27,12,89,34,25,41,11,22,3,267,0,0,0,0,0,0,0,0,0,6,14,8,15,10,6,3,5,3,4,59,5,3,13,13,14,9,4,11,20,97,658,1535,890,512,742,383,187,247,70,5233
211011257,23,3,41,24,25,13,6,9,0,142,0,0,0,0,0,0,0,0,0,5,8,3,3,3,6,0,3,0,0,26,6,10,19,0,0,4,3,6,3,52,434,824,448,253,397,191,87,114,22,2769
211011258,25,3,60,24,24,30,7,15,3,192,0,0,0,0,0,0,0,0,0,0,14,6,9,0,14,3,3,3,0,53,10,11,5,11,13,11,3,4,12,86,559,1080,569,325,538,282,116,148,57,3656
211011259,25,9,80,32,23,27,10,22,0,219,0,0,0,0,0,0,0,0,0,3,6,14,5,3,15,4,4,0,0,60,20,6,9,4,6,13,10,9,23,105,652,1478,671,466,653,328,136,182,64,4631
211011260,18,7,89,29,32,30,4,22,4,232,0,0,0,0,0,0,0,0,0,9,17,17,8,4,17,7,4,0,0,68,10,7,23,3,14,11,4,11,13,92,853,2045,755,548,840,409,173,209,100,5921
211011446,45,5,135,67,62,57,19,36,5,440,0,0,0,0,0,0,0,3,0,4,11,20,18,18,19,10,10,4,0,103,13,15,36,12,24,18,20,19,20,183,765,1785,1473,913,943,455,280,452,95,7159
211011447,14,6,82,31,37,22,13,17,3,236,0,3,0,0,0,0,0,0,0,5,9,13,11,7,13,3,4,6,3,61,11,15,13,12,8,8,3,17,23,113,514,1197,872,535,600,281,201,258,62,4518
211011448,33,7,95,52,39,34,7,25,4,300,0,0,0,0,0,0,4,0,0,6,12,10,6,13,8,6,3,4,3,69,12,10,19,14,19,14,11,10,28,127,603,1267,1029,607,623,305,189,249,75,4958
211011449,3,5,21,10,15,11,3,3,0,70,0,0,0,0,0,0,0,3,0,3,4,0,3,3,0,3,0,0,0,14,9,4,6,0,0,3,3,6,11,33,196,369,322,169,189,86,50,77,26,1487
211021261,31,8,54,28,22,33,3,14,5,189,0,0,0,0,0,0,0,3,0,8,20,18,3,7,22,7,3,5,3,82,10,10,18,5,20,11,3,10,20,106,1062,2048,582,399,690,367,75,150,76,5456
211021262,22,10,45,18,21,14,0,11,4,139,0,0,0,0,0,0,0,0,0,3,13,17,0,7,12,3,3,0,0,56,5,15,11,11,7,6,4,3,9,71,795,1197,535,299,407,201,49,100,51,3630
211031263,17,9,78,29,26,32,12,19,3,218,0,0,0,0,0,0,0,3,0,4,10,13,8,4,11,0,3,9,3,55,15,7,23,7,12,16,11,12,12,110,450,989,881,480,529,235,159,228,50,4001
211031265,31,13,91,37,49,24,14,17,0,287,0,0,0,0,0,0,0,6,0,11,18,28,11,17,14,11,3,4,0,109,9,13,13,14,16,15,3,3,16,101,1080,2057,1058,686,866,396,138,208,77,6563
211031266,25,13,118,40,25,36,15,24,3,303,0,0,0,0,0,0,3,3,0,7,10,21,9,9,21,4,5,6,3,87,10,13,12,13,9,9,10,14,25,109,727,1844,876,690,798,374,177,295,74,5852
211031267,48,13,100,41,47,30,6,31,0,317,0,0,3,0,0,0,3,0,0,8,16,33,10,13,13,8,8,3,3,111,9,17,25,16,10,19,4,14,18,130,1046,2567,1017,756,874,413,170,270,77,7186
211031268,17,4,34,27,14,21,5,17,0,138,0,0,0,0,0,0,0,0,0,0,11,11,9,11,10,9,0,0,0,61,11,12,6,7,11,3,4,3,19,64,589,1176,475,330,437,208,45,117,56,3423
211031450,38,9,101,47,37,32,14,28,0,295,0,0,0,0,0,0,0,0,0,4,9,15,5,9,15,3,0,6,3,64,7,10,28,10,11,7,6,16,13,104,548,1425,938,659,617,287,166,266,50,4962
211031451,32,4,84,26,35,35,0,14,3,238,0,0,0,0,0,0,0,3,0,0,7,15,5,10,11,3,0,4,3,55,6,7,18,6,16,13,6,9,25,113,544,1311,680,446,570,294,104,179,64,4191
211031452,7,4,37,6,7,10,5,3,0,80,0,0,0,0,0,0,0,0,0,0,5,10,9,0,0,0,3,0,3,26,3,3,10,4,3,0,3,5,3,40,186,462,333,185,192,85,45,65,22,1576
211041269,20,3,51,21,22,14,4,14,0,147,0,0,0,0,3,0,0,0,0,4,9,17,0,3,5,5,0,3,0,43,8,9,5,7,6,4,5,9,5,56,499,1269,409,327,478,261,86,151,40,3522
211041270,28,13,72,31,16,21,3,7,0,192,0,0,0,0,0,0,0,0,0,0,16,27,11,9,17,7,3,3,7,109,13,17,11,12,7,13,7,7,12,98,850,2492,687,578,766,353,112,194,70,6105
211041271,16,3,78,39,26,16,11,11,0,205,0,0,4,0,0,0,0,0,0,5,16,11,5,11,10,6,0,4,3,72,3,12,10,5,7,3,0,3,13,65,599,1579,504,408,548,238,108,173,53,4206
211041272,17,3,38,17,14,12,4,9,0,128,0,0,0,0,0,0,0,0,0,4,9,25,4,8,13,6,0,3,0,66,9,8,7,5,9,7,3,3,15,65,516,1372,411,314,486,205,72,144,56,3575
211041273,22,4,37,22,19,8,4,12,0,126,0,0,0,0,0,0,0,0,0,7,9,19,3,5,10,6,4,4,0,72,5,7,10,3,11,3,0,10,7,55,561,1416,398,322,518,266,80,134,37,3726
211051274,24,5,58,22,13,18,3,17,0,160,0,0,0,0,0,0,0,0,0,7,13,23,4,17,13,3,7,0,3,77,3,11,20,11,7,10,8,10,21,103,555,1187,668,408,400,169,96,165,49,3700
211051275,25,8,56,31,21,28,9,5,0,178,0,0,0,0,0,0,0,0,0,3,4,5,3,6,3,0,0,6,0,41,9,5,15,5,11,11,7,11,9,77,457,751,693,390,431,225,102,172,26,3246
211051276,27,6,118,57,22,27,11,28,6,306,0,0,3,0,0,0,3,0,0,5,11,14,8,4,8,4,3,5,3,66,16,13,24,17,14,7,20,20,21,153,623,919,896,505,414,225,173,322,86,4166
211051277,15,3,57,26,26,11,8,11,0,154,0,0,0,0,0,0,0,3,0,3,6,5,3,3,3,6,4,5,5,35,3,3,15,7,3,0,3,5,11,53,328,609,629,379,354,164,120,154,27,2758
211051278,42,8,133,55,59,43,9,25,4,375,0,4,0,0,0,0,0,3,0,3,12,11,8,14,10,6,10,0,0,65,22,13,36,17,17,8,13,25,23,171,805,1222,1324,739,734,389,244,367,76,5899
211051279,7,0,37,14,7,9,5,9,0,91,0,0,0,0,0,0,0,0,0,0,7,4,3,12,4,0,0,0,0,30,6,0,13,6,6,3,5,7,3,44,290,377,406,208,197,99,60,99,26,1768
211051280,13,3,24,20,18,24,0,8,0,112,0,0,0,0,0,0,0,0,0,0,3,8,3,8,3,0,0,0,0,28,3,3,9,3,4,3,3,3,16,51,296,588,521,252,285,117,60,123,41,2277
211051281,52,13,127,59,59,36,17,36,7,407,0,0,0,0,0,3,0,3,0,13,10,24,13,16,18,4,7,4,0,100,21,15,27,23,24,7,18,20,28,182,892,1741,1583,939,906,441,252,397,96,7252
211051282,23,3,41,28,9,8,3,7,0,123,0,0,0,0,0,0,0,0,0,0,16,15,6,8,11,0,0,0,0,63,11,0,7,11,6,0,0,5,9,50,635,1318,539,368,346,161,74,139,63,3649
211051283,20,5,52,26,23,25,10,15,3,179,0,0,0,0,0,0,0,0,0,4,6,7,6,10,9,0,3,3,3,49,8,7,21,6,4,11,4,7,18,88,434,745,764,432,377,169,135,188,64,3313
211051284,13,3,38,28,18,22,0,12,0,137,0,0,0,0,0,0,0,0,0,5,11,12,0,7,13,4,0,3,0,57,7,12,14,9,8,9,3,3,15,78,489,1220,653,432,396,180,100,162,48,3670
211051285,18,3,58,15,24,11,9,14,0,159,0,0,0,0,0,0,0,0,0,3,10,4,5,3,5,0,0,3,0,35,8,5,17,7,3,5,10,7,16,85,375,462,666,309,276,119,107,191,36,2537
