SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL22867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22869,32,27,56,0,0,0,0,0,0,3,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19,0,0,0,0,0,5,7,17,22,0,0,0,40,42,82
SAL22870,10,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,7,18
SAL22871,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,12
SAL22872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22873,108,97,203,18,13,27,0,5,9,14,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,37,0,5,4,0,0,0,38,32,74,15,23,44,162,151,318
SAL22874,41,48,85,4,3,11,0,0,3,11,14,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,35,0,0,0,0,0,0,19,24,45,3,9,14,69,74,144
SAL22875,327,345,674,89,87,170,4,3,13,74,85,151,5,6,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79,94,174,11,13,19,3,0,3,181,188,366,30,45,78,539,581,1122
SAL22876,466,510,977,134,156,290,17,15,32,178,191,365,4,4,13,0,0,0,8,9,11,3,4,3,0,0,5,0,0,0,0,0,0,211,224,436,14,10,26,6,0,5,363,390,756,43,41,85,880,942,1820
SAL22877,178,181,362,27,30,58,3,0,5,43,32,71,6,7,8,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,90,6,5,14,0,0,0,87,81,164,29,43,64,291,300,592
SAL22878,3,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,0,3,7,5,6
SAL22879,7,7,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,3,8,3,3,6,12,18,29
SAL22880,7,3,13,0,6,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,8,0,0,0,6,7,17
SAL22881,12,15,28,0,0,0,0,0,0,13,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,26,4,8,12,0,0,0,25,13,40,4,0,4,39,29,67
SAL22882,16,11,28,4,0,7,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,3,9,5,3,8,26,15,44
SAL22883,4032,4091,8119,347,337,681,172,170,349,3050,3179,6231,61,68,132,45,49,95,28,33,56,25,25,46,12,12,22,4,15,16,0,0,0,3394,3555,6953,769,832,1603,79,67,151,4588,4796,9383,561,546,1105,9179,9431,18608
SAL22884,97,83,179,5,13,18,4,0,6,17,20,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,44,3,0,3,0,0,0,30,35,66,12,10,23,134,126,264
SAL22885,30,28,59,5,5,10,0,0,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,4,0,8,0,0,0,13,9,23,8,9,7,53,42,97
SAL22886,31,27,63,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,7,0,0,0,0,0,0,3,8,11,7,3,4,37,39,75
SAL22887,31,28,58,0,0,0,0,7,8,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,21,0,0,0,0,0,0,13,9,21,11,14,23,49,53,103
SAL22888,8,14,23,3,4,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,8,0,0,0,14,14,32
SAL22889,554,576,1129,58,70,127,48,50,96,156,161,319,19,20,36,0,0,0,6,9,14,0,5,4,3,3,5,4,6,14,0,0,0,239,248,490,18,12,29,11,24,32,329,352,679,57,49,108,938,976,1915
SAL22890,73,73,155,5,3,10,0,6,6,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,0,0,4,0,0,0,9,18,28,13,10,30,103,105,206
SAL22891,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13
SAL22892,1109,1197,2307,81,80,161,92,41,128,328,323,652,150,68,216,33,20,54,29,21,44,5,0,5,11,14,24,27,6,34,0,0,0,666,497,1163,50,51,98,6,0,4,796,630,1425,90,49,141,2001,1869,3876
SAL22893,41,43,88,8,7,14,0,0,0,11,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,23,3,0,0,0,0,0,23,22,40,5,4,10,69,66,137
SAL22894,494,458,952,28,23,56,0,4,9,129,154,279,0,3,12,6,0,6,0,5,3,0,0,0,0,3,5,0,0,0,0,0,0,138,172,306,0,0,0,3,4,4,168,194,366,50,47,101,709,703,1417
SAL22895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22896,87,75,164,17,13,27,0,0,0,11,12,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,36,0,0,0,0,0,0,30,27,62,26,24,51,148,128,279
SAL22897,33,29,65,3,0,4,0,0,3,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,6,5,8,0,0,0,17,12,29,0,0,3,55,46,99
SAL22898,82,72,151,4,4,8,0,4,4,21,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,43,0,3,10,0,0,0,26,28,59,16,13,21,126,110,240
SAL22899,24,18,43,0,4,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,4,4,13,10,4,13,37,31,64
SAL22900,82,71,150,16,10,27,0,0,0,31,40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,43,77,5,0,10,0,0,0,56,56,109,10,8,19,147,129,275
SAL22901,18,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,23,23,46
SAL22902,63,60,124,0,0,5,0,0,0,19,16,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,38,0,0,0,0,0,6,21,28,46,0,0,4,89,90,178
SAL22903,11,7,11,0,0,0,0,0,0,7,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,0,0,0,0,0,0,7,16,19,4,6,11,19,23,44
SAL22904,36,35,74,4,5,5,0,0,0,10,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,24,0,0,0,0,0,0,19,17,33,3,0,4,56,53,112
SAL22905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22906,75,68,140,5,3,6,0,0,0,30,42,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,64,10,3,11,0,0,0,43,49,90,19,12,31,133,126,258
SAL22907,69,81,151,5,15,21,0,0,3,28,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,34,30,64,0,4,3,3,0,3,44,51,91,9,9,16,117,136,254
SAL22908,61,61,116,12,9,14,0,0,0,22,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,33,0,3,0,0,0,0,28,24,52,7,6,11,90,90,187
SAL22909,16,24,36,0,0,0,0,0,0,9,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,0,0,3,0,0,0,6,14,22,0,4,5,27,33,65
SAL22910,938,936,1875,94,86,176,4,6,12,286,319,601,0,6,7,0,0,0,10,5,14,0,0,0,0,0,0,0,0,0,0,0,0,300,334,639,6,7,13,0,4,6,398,432,836,59,61,117,1400,1425,2823
SAL22911,783,784,1569,158,167,323,3,3,7,250,272,524,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,262,282,548,15,11,23,3,5,3,431,461,897,126,123,244,1341,1367,2709
SAL22912,12,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,17
SAL22913,513,505,1015,84,95,174,0,3,7,207,228,427,3,7,12,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,217,239,455,13,23,29,5,10,9,315,356,670,57,43,96,883,907,1784
SAL22914,68,65,132,3,5,8,0,0,0,18,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,37,6,0,6,0,0,0,27,28,53,10,9,16,104,94,199
SAL22915,559,594,1158,164,179,341,9,9,25,124,146,274,0,3,4,4,5,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,140,167,307,8,7,21,3,0,4,317,358,675,98,123,222,979,1076,2052
SAL22916,590,553,1144,13,18,35,3,3,0,135,163,299,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,165,310,4,4,9,0,3,3,168,191,353,32,25,58,788,768,1556
SAL22917,4021,4309,8324,430,479,908,104,123,228,1697,1804,3501,69,74,141,30,27,54,32,43,77,9,15,29,10,9,16,17,20,45,0,0,0,1967,2115,4078,329,333,659,42,45,91,2773,2963,5736,269,259,525,7052,7533,14592
SAL22918,22,24,48,9,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,9,0,0,0,17,4,26,3,4,3,42,33,79
SAL22919,2135,2222,4362,567,620,1185,179,214,399,743,796,1535,27,31,68,7,11,16,4,8,12,6,3,10,3,8,10,4,8,10,0,0,0,984,1070,2062,35,36,77,14,18,33,1593,1751,3353,268,284,552,3999,4257,8256
SAL22920,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11,7,15
SAL22921,168,145,319,21,15,31,5,3,11,42,44,81,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,102,0,3,5,0,0,0,67,65,135,38,31,66,276,250,526
SAL22922,13,13,24,0,0,0,0,0,0,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,0,0,0,0,0,5,8,8,0,0,0,13,20,31
SAL22923,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22924,459,454,912,108,121,231,5,8,9,192,209,399,6,3,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,202,221,427,4,6,11,0,0,0,315,349,670,71,72,144,843,880,1724
SAL22925,182,176,362,3,7,7,0,6,7,64,68,138,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,73,78,150,0,3,6,0,0,0,78,86,166,16,17,31,276,284,561
SAL22926,114,102,208,10,12,19,4,8,8,16,14,28,0,0,0,0,3,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,26,18,48,0,0,0,0,0,0,35,30,67,10,16,28,163,149,305
SAL22927,101,104,207,0,6,6,0,0,0,26,27,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,52,0,0,0,5,3,5,31,37,68,15,12,24,154,152,298
SAL22928,48,52,100,7,0,4,0,0,0,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,21,0,0,0,0,0,0,16,10,24,0,0,0,64,60,126
SAL22929,40,37,77,0,0,0,0,0,0,8,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,25,0,0,0,0,0,0,14,11,23,0,0,0,53,46,105
SAL22930,39,48,89,0,0,0,0,0,0,10,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,0,0,3,0,0,0,9,9,20,13,12,26,66,66,134
SAL22931,18,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,20,36
SAL22932,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,10
SAL22933,29,35,63,4,3,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,10,10,15,0,0,3,43,38,82
SAL22934,283,262,545,86,93,176,3,0,0,73,89,162,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,82,91,173,6,6,11,0,0,0,172,188,361,31,28,61,479,482,962
SAL22935,241,240,481,19,23,41,0,0,0,39,51,87,0,0,0,0,0,5,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,42,53,99,0,0,5,0,0,4,66,80,139,9,11,23,315,330,646
SAL22936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22937,16,21,39,0,0,0,0,0,0,4,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,0,0,3,31,25,49
SAL22938,14,11,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,22,16,34
SAL22939,45,43,84,3,7,5,0,0,0,5,9,12,0,3,3,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,11,20,0,0,0,0,0,0,16,16,28,0,0,0,54,59,119
SAL22940,18,15,32,0,0,3,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,8,8,14,3,0,6,24,20,50
SAL22941,36,47,90,0,0,0,0,0,0,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,0,0,0,0,0,0,14,10,26,3,0,10,58,62,120
SAL22942,16,10,27,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,3,6,7,6,0,5,26,20,43
SAL22943,46,42,84,3,6,4,4,4,5,19,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,39,0,0,0,0,0,0,28,19,48,11,3,10,81,61,143
SAL22944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL29494,538,340,876,170,99,264,102,82,184,1346,1306,2654,96,103,199,42,26,62,34,37,70,21,13,34,14,15,30,6,8,17,0,0,0,1660,1586,3243,283,285,568,58,39,95,2171,2008,4180,2241,1381,3624,4945,3734,8678
SAL29797,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,7,0,9,24,3,27,36,6,38
SAL30001,17,8,21,5,4,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,3,11,0,0,0,20,16,39
SAL30002,4,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,3,8,3,11,10,12,18
SAL30003,11,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,26,41
SAL30004,102,76,174,18,19,33,0,0,0,0,0,0,35,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,55,3,0,3,4,0,4,59,30,89,19,8,30,173,117,293
SAL30005,0,0,0,0,0,0,5,0,3,0,0,0,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,0,0,0,0,0,0,9,8,10,0,0,0,9,8,10
SAL30006,10,13,23,4,0,9,3,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,16,0,0,0,0,0,0,15,9,25,5,0,6,33,24,60
SAL30007,1801,1839,3633,178,183,368,48,43,86,17,28,44,835,860,1701,3,7,8,7,9,18,4,6,4,8,6,11,0,0,5,0,0,0,925,954,1878,152,171,324,51,35,85,1312,1342,2657,324,325,644,3433,3503,6935
SAL30008,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SAL30009,238,223,467,11,14,25,24,20,43,7,5,16,154,172,325,0,0,0,3,0,6,0,0,0,0,0,5,0,6,3,0,0,0,186,208,395,3,9,10,6,3,9,206,235,439,40,31,66,480,490,971
SAL30010,23,18,40,6,0,3,4,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,9,14,0,0,0,0,0,0,13,10,23,0,0,3,40,27,61
SAL30011,144,141,281,3,6,8,0,0,0,4,6,9,41,48,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,54,98,0,0,0,0,0,0,52,56,111,21,18,43,218,211,431
SAL30012,156,138,293,13,7,18,3,3,9,4,0,5,69,64,130,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,154,7,4,9,0,0,0,101,85,185,17,4,22,269,234,503
SAL30013,91,95,182,6,11,16,0,0,6,4,6,15,60,75,135,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,69,85,156,4,4,8,4,0,8,80,101,183,12,7,16,185,198,382
SAL30014,548,478,1021,107,119,223,68,72,141,30,36,69,322,299,621,9,6,13,12,16,29,6,4,11,17,13,28,3,7,13,0,0,0,468,448,920,31,30,57,7,10,23,607,611,1223,221,155,376,1375,1242,2612
SAL30015,60,53,111,7,5,11,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,4,0,0,4,10,15,22,3,7,14,68,72,146
SAL30016,158,125,281,62,62,123,54,50,108,36,43,77,118,105,223,12,10,21,8,7,15,0,0,5,3,0,6,5,5,5,0,0,0,239,226,469,86,107,192,4,6,12,394,401,793,114,99,211,668,623,1286
SAL30017,107,96,205,0,10,15,0,0,0,0,0,0,17,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,42,0,0,5,0,0,0,27,28,52,19,12,31,147,136,287
SAL30018,1145,1192,2343,100,77,174,27,29,55,28,23,50,585,596,1173,0,3,4,6,4,5,0,0,0,7,0,8,5,9,9,0,0,0,648,662,1314,122,135,258,14,23,45,888,900,1787,208,177,388,2248,2271,4519
SAL30019,22,31,54,8,4,8,5,0,7,0,0,0,8,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,22,0,0,0,0,0,0,21,22,37,8,7,12,46,53,99
SAL30020,4766,4988,9755,385,400,782,116,120,236,49,55,107,1733,1912,3641,34,33,73,26,35,67,7,5,13,22,19,37,24,20,47,0,0,0,2021,2200,4219,155,183,341,64,66,128,2618,2856,5474,156,164,326,7543,8007,15546
SAL30021,13,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,15,17,34
SAL30022,161,178,339,21,17,30,5,4,13,0,0,0,47,45,90,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,102,0,6,10,6,0,0,74,73,147,20,15,35,256,267,522
SAL30023,32,17,45,0,0,0,0,0,5,0,0,0,11,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,25,0,0,0,6,0,0,20,14,29,66,16,84,117,44,155
SAL30024,437,425,858,44,31,80,54,63,120,29,31,62,764,753,1519,7,4,12,14,11,21,0,5,5,3,3,7,3,0,4,0,0,0,884,871,1754,167,196,361,25,28,48,1121,1126,2244,105,112,222,1660,1660,3317
SAL30025,6,7,11,3,0,4,0,3,3,0,0,0,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,0,0,0,0,0,0,6,10,19,3,0,3,19,13,36
SAL30026,1537,1585,3119,72,79,149,106,95,199,38,46,78,1023,1082,2101,11,11,20,13,14,34,6,4,9,9,6,18,13,18,22,0,0,0,1215,1273,2482,159,188,348,42,25,62,1481,1561,3042,119,87,205,3134,3235,6366
SAL30027,162,150,316,11,11,23,11,8,14,8,0,7,79,77,161,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,0,0,93,93,188,0,0,0,5,5,15,111,107,223,719,18,737,995,281,1279
SAL30028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30029,61,55,115,9,11,16,0,0,0,0,0,0,20,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,35,0,0,0,3,0,3,29,22,53,0,4,9,92,80,176
SAL30030,816,810,1628,121,122,245,72,83,151,67,88,153,565,649,1216,7,19,24,13,17,26,0,3,4,0,6,8,7,5,11,0,0,0,738,870,1604,129,133,265,41,28,67,1031,1145,2176,170,145,311,2011,2096,4112
SAL30031,4683,4716,9398,375,430,806,94,110,203,41,42,82,1902,1922,3822,8,5,15,15,13,35,4,8,15,13,14,17,5,7,11,0,0,0,2085,2123,4204,101,145,248,73,59,129,2633,2751,5387,300,337,640,7615,7815,15428
SAL30032,2173,2234,4412,158,173,334,59,74,132,28,24,52,1150,1221,2367,14,7,16,15,9,20,6,10,16,5,10,18,11,12,22,0,0,0,1278,1355,2634,255,284,540,51,40,88,1745,1853,3599,186,181,365,4107,4266,8376
SAL30033,13,14,32,0,0,0,0,0,0,0,0,0,4,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,0,0,0,0,0,0,8,9,18,0,0,0,28,24,53
SAL30034,795,765,1564,51,56,110,35,29,66,18,16,28,292,314,609,0,3,8,3,3,11,3,6,10,0,10,12,0,3,0,0,0,0,366,379,743,9,4,16,7,11,20,428,451,885,54,24,74,1278,1241,2519
SAL30035,34,31,65,3,0,4,0,0,0,0,0,0,15,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,25,0,0,0,0,0,0,17,12,27,0,0,0,45,44,91
