SA2_MAINCODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
123031445,2375,2374,4754,49,36,76,201,203,404,3,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,217,208,419,3,0,3,11,3,16,269,243,515,215,203,416,2862,2824,5689
123031446,3789,3636,7426,106,107,205,582,618,1194,3,0,4,13,14,21,0,0,3,6,7,8,0,0,0,0,0,0,5,0,6,0,0,0,600,633,1236,17,22,37,7,9,19,731,768,1503,279,267,546,4802,4673,9477
123031447,6609,6855,13465,292,322,611,611,614,1227,8,10,19,11,21,30,0,0,4,4,0,5,0,0,0,0,3,3,3,0,6,0,0,0,641,648,1291,16,24,42,17,11,27,968,1004,1976,563,569,1129,8141,8428,16566
123031448,3739,3692,7433,65,54,118,336,407,748,3,3,4,5,4,10,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,0,0,0,350,421,770,18,24,41,0,0,3,432,502,933,277,267,548,4449,4465,8915
124011449,2041,2210,4250,98,99,200,236,245,479,3,8,11,3,7,11,0,0,0,0,3,6,0,0,3,0,3,3,0,0,3,0,0,0,251,267,518,21,20,44,3,0,3,369,387,763,244,238,490,2658,2841,5500
124011450,7798,8037,15830,273,291,562,519,545,1063,7,14,18,14,13,24,0,3,3,8,3,13,0,0,0,3,0,3,3,8,10,0,0,0,553,580,1136,48,35,89,11,7,21,885,913,1803,553,553,1108,9238,9503,18742
124011451,3,6,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,13
124011452,4753,5218,9978,261,273,537,464,509,966,13,27,36,16,17,34,8,9,16,7,9,17,3,6,8,3,7,6,0,3,10,0,0,0,517,584,1098,98,113,210,27,20,47,898,984,1887,598,664,1262,6252,6866,13120
124011453,4489,4854,9340,145,141,288,342,359,702,3,7,11,10,10,18,3,0,4,0,0,0,3,3,3,3,3,4,3,4,9,0,0,0,370,386,756,16,20,34,6,0,4,532,554,1083,328,377,708,5346,5787,11137
124011454,8686,9434,18123,339,362,697,591,630,1222,12,16,23,17,13,31,0,3,3,10,10,21,3,3,5,0,4,7,3,3,3,0,0,0,632,676,1310,31,37,73,16,23,41,1019,1103,2123,556,597,1157,10263,11133,21399
124011455,2279,2557,4837,69,54,125,262,255,515,0,3,6,3,9,12,3,3,5,3,5,9,0,3,4,0,0,0,0,0,0,0,0,0,280,275,560,20,17,43,5,0,10,373,359,730,213,254,461,2859,3164,6020
124021456,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
124031457,6324,6437,12765,137,149,282,604,644,1245,3,3,6,12,11,21,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,617,661,1277,18,33,55,15,6,17,784,851,1634,526,498,1026,7638,7791,15429
124031458,8688,8998,17689,333,351,680,1403,1475,2882,6,7,20,26,47,78,8,13,15,16,12,29,0,3,3,0,3,3,3,5,9,0,0,0,1472,1565,3035,62,89,151,31,36,65,1899,2036,3931,820,824,1644,11413,11852,23263
124031459,5712,5975,11691,156,172,327,453,466,918,0,0,3,11,11,24,0,0,3,4,4,7,0,0,0,0,4,0,0,3,3,0,0,0,466,493,959,19,18,36,8,5,14,649,683,1335,401,620,1025,6764,7281,14044
124031460,8469,8954,17418,298,343,640,733,754,1481,7,5,13,20,26,46,0,3,3,9,18,21,0,3,7,0,0,5,3,4,12,0,0,0,771,813,1585,50,61,114,13,18,35,1135,1232,2373,543,584,1122,10147,10766,20914
124031461,6712,7161,13877,157,186,348,722,697,1418,6,8,15,23,18,43,0,0,0,10,14,23,0,0,0,0,0,0,4,3,4,0,0,0,770,740,1507,40,38,79,18,6,27,986,976,1960,606,603,1210,8311,8740,17049
124031462,7124,7454,14579,252,247,499,1080,1140,2217,10,3,16,18,15,31,7,3,15,12,7,15,0,0,0,3,5,9,0,6,6,0,0,0,1126,1184,2312,114,134,249,20,18,39,1513,1586,3100,806,743,1549,9438,9788,19230
124031463,3742,3677,7411,56,64,119,529,536,1063,4,3,9,12,5,16,0,0,5,4,4,8,3,5,3,3,0,3,0,3,4,0,0,0,547,556,1101,21,23,41,7,4,11,629,645,1269,362,352,709,4729,4669,9392
124031464,4515,4893,9404,172,160,334,891,897,1790,18,8,25,23,16,33,6,6,15,11,3,14,0,0,0,0,0,0,3,3,5,0,0,0,952,941,1886,76,90,173,30,27,56,1226,1223,2444,633,625,1264,6378,6738,13110
124031465,2195,2129,4318,59,49,109,182,155,333,0,0,0,3,8,10,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,188,166,356,6,3,9,0,6,6,260,223,483,175,157,339,2631,2508,5141
124041466,5002,5563,10566,263,249,517,602,680,1284,20,14,41,20,27,48,3,3,5,8,10,20,0,0,3,3,0,5,11,0,7,0,0,0,662,743,1413,39,34,66,15,13,23,982,1036,2019,543,565,1110,6527,7168,13689
124041467,5863,6188,12051,257,274,535,595,601,1204,4,10,18,21,17,44,0,3,5,0,0,4,0,0,0,3,3,10,4,0,5,0,0,0,635,641,1276,25,21,47,21,23,46,940,968,1903,552,598,1148,7352,7754,15105
124041468,2702,2516,5214,21,28,54,239,213,452,0,0,0,10,3,7,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,244,218,469,13,9,20,8,9,14,286,271,555,1027,511,1534,4015,3295,7307
124051469,2727,2748,5474,47,62,112,191,190,383,0,0,3,7,10,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,206,208,410,7,18,22,3,0,3,268,281,548,175,173,348,3165,3201,6365
124051470,8197,8239,16443,196,248,442,606,607,1213,0,0,4,12,12,24,3,0,4,3,0,3,0,0,0,0,3,4,4,0,4,0,0,0,630,625,1255,53,65,120,23,9,31,903,950,1853,661,681,1343,9763,9873,19637
124051580,4395,4501,8893,93,115,204,548,609,1159,6,6,17,9,3,14,0,3,7,5,0,6,0,0,0,0,4,4,0,0,0,0,0,0,562,634,1197,60,44,103,22,10,34,736,798,1539,483,519,995,5613,5819,11433
124051581,5781,5808,11593,177,188,364,895,955,1845,12,11,23,23,29,57,9,9,16,10,3,9,0,0,0,3,0,0,0,4,4,0,0,0,948,1017,1968,101,76,176,29,10,41,1249,1294,2548,840,867,1706,7873,7970,15842
125011473,5280,5428,10703,367,368,737,1203,1205,2403,43,32,75,51,42,91,28,14,39,29,19,47,3,4,10,4,3,3,14,14,25,0,0,0,1364,1331,2695,288,320,607,21,9,31,2044,2042,4083,2434,1192,3629,9753,8657,18415
125011475,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
125011582,6739,5945,12684,393,245,639,805,506,1305,32,14,43,21,7,32,34,0,35,30,3,30,0,4,4,7,0,10,6,0,6,0,0,0,930,531,1461,576,382,955,30,13,44,1925,1171,3095,628,506,1132,9294,7623,16910
125011583,4452,3419,7870,316,172,489,541,278,818,47,13,61,26,4,31,45,4,47,25,0,30,4,3,9,0,0,0,0,0,3,0,0,0,691,306,1002,474,382,852,32,3,36,1521,864,2383,539,346,885,6513,4625,11136
125011584,3378,3364,6742,54,55,110,377,312,689,11,8,20,16,6,16,14,4,13,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,426,334,763,125,95,224,24,14,37,632,504,1128,263,239,499,4270,4101,8373
125011585,3588,3471,7058,92,76,166,388,294,683,15,8,26,18,9,27,19,4,19,25,3,26,0,0,0,0,0,0,0,0,3,0,0,0,462,318,782,146,136,281,13,6,16,712,540,1255,240,228,468,4538,4237,8776
125011586,7699,7410,15113,343,303,643,748,663,1412,18,6,28,26,22,53,18,9,25,7,6,12,0,3,4,4,7,6,8,3,6,0,0,0,829,721,1550,575,455,1031,34,30,60,1784,1503,3284,727,647,1378,10211,9567,19774
125011587,2003,2040,4046,37,45,89,223,175,400,8,0,4,3,4,4,3,3,4,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,242,187,434,46,47,92,10,14,28,345,293,635,162,151,314,2512,2479,4992
125021476,10761,11272,22032,326,308,635,1103,1087,2194,33,30,62,27,27,55,13,15,32,18,24,46,0,6,4,0,0,0,12,9,27,0,0,0,1211,1205,2421,359,410,762,25,11,39,1927,1938,3861,603,601,1209,13291,13811,27098
125021477,8397,8593,16992,193,222,410,893,870,1759,23,28,53,32,24,53,15,14,24,13,10,24,3,0,3,9,10,18,4,7,15,0,0,0,985,961,1952,194,215,409,24,14,40,1397,1404,2806,689,650,1340,10484,10649,21135
125021478,6800,7180,13979,189,161,349,795,824,1622,18,16,25,19,18,36,5,4,8,14,10,27,0,0,3,3,3,3,3,6,7,0,0,0,849,887,1734,140,192,332,10,13,25,1191,1250,2442,569,563,1136,8562,8991,17552
125031479,7136,7393,14523,183,180,368,651,602,1252,11,8,20,8,4,10,3,3,8,12,4,16,3,8,13,0,0,0,6,0,10,0,0,0,694,631,1328,116,128,248,19,10,28,1013,957,1975,1045,681,1726,9196,9028,18225
125031480,6207,6187,12390,118,106,220,524,487,1014,3,6,7,11,8,12,8,0,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,547,507,1053,138,147,281,11,20,29,808,779,1587,686,652,1338,7705,7615,15316
125031481,8127,7566,15694,251,233,482,995,781,1775,46,11,56,29,17,43,12,12,25,15,3,20,0,0,0,4,0,4,9,6,8,0,0,0,1108,829,1939,345,334,675,19,17,37,1716,1422,3132,891,758,1651,10733,9744,20480
125031482,10702,11178,21878,290,324,613,766,784,1556,15,4,19,20,10,36,3,0,3,8,4,7,0,0,0,0,0,0,0,0,4,0,0,0,817,806,1624,93,121,216,14,14,21,1212,1262,2472,795,800,1593,12716,13232,25949
125031483,8077,8140,16219,252,236,486,843,710,1553,20,5,23,19,13,30,4,0,3,17,11,28,0,0,0,0,0,0,3,0,4,0,0,0,904,747,1648,189,163,360,23,15,37,1370,1160,2537,929,930,1857,10380,10232,20610
125031484,7968,8248,16213,219,225,440,877,827,1708,24,25,47,32,26,53,3,6,13,19,9,22,0,0,0,4,6,7,3,0,4,0,0,0,956,893,1856,174,178,347,26,22,48,1374,1320,2695,748,727,1473,10085,10294,20378
125031485,10994,10888,21886,455,394,848,1260,1091,2348,49,14,64,36,23,61,21,0,24,39,20,61,0,5,9,3,0,7,3,3,5,0,0,4,1420,1164,2578,358,387,746,27,23,54,2261,1969,4231,966,905,1870,14220,13762,27980
125031486,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
125031487,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11
125041489,7502,7545,15046,446,434,878,1217,1126,2350,52,46,96,52,46,96,20,16,35,16,9,30,0,0,3,6,3,3,16,13,25,0,0,0,1387,1254,2640,502,533,1035,35,25,62,2368,2250,4613,1123,1122,2242,10996,10908,21905
125041490,3215,3437,6648,37,33,66,297,312,607,5,0,5,3,4,9,3,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,310,325,630,52,50,101,6,9,14,405,415,814,160,162,324,3776,4006,7789
125041491,6970,7455,14424,299,252,548,981,976,1960,41,31,72,26,22,47,17,15,25,25,25,49,0,0,0,3,3,4,11,14,26,0,0,0,1103,1075,2183,481,559,1041,23,19,42,1910,1903,3819,882,844,1730,9764,10205,19964
125041492,9127,8511,17636,945,728,1669,1472,1152,2624,67,55,131,67,44,110,53,33,80,52,31,81,4,3,10,8,3,13,16,12,25,5,0,5,1735,1343,3078,1629,1629,3260,48,37,83,4355,3741,8098,1603,1352,2955,15086,13604,28694
125041493,8688,9092,17776,174,185,360,813,787,1597,35,20,54,29,10,37,3,4,10,15,11,24,0,0,3,0,0,3,0,3,6,0,0,0,895,842,1737,209,202,414,19,11,30,1292,1236,2532,669,696,1363,10653,11028,21677
125041494,4580,4757,9338,60,66,118,312,328,644,3,0,3,3,7,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,322,337,659,39,54,97,11,5,18,430,464,895,211,211,420,5223,5431,10652
125041588,4904,4861,9765,167,148,312,645,527,1171,19,9,30,20,9,30,10,3,14,3,3,11,0,0,0,3,0,3,4,0,4,0,0,0,703,550,1257,176,200,375,14,22,38,1058,924,1981,472,447,914,6430,6228,12661
125041589,5738,5707,11445,245,198,446,782,657,1440,30,15,51,14,13,25,10,8,15,18,14,33,0,4,4,3,5,9,8,5,10,0,0,0,867,717,1585,445,454,891,12,16,26,1565,1383,2951,528,448,972,7821,7540,15368
126011495,10270,10718,20985,441,444,886,1173,1104,2279,36,35,70,37,22,58,17,11,31,18,13,32,4,0,9,0,0,0,9,16,21,0,0,0,1291,1205,2501,643,646,1284,15,14,27,2385,2312,4693,602,594,1193,13259,13618,26881
126011496,8254,8906,17158,169,186,357,667,709,1384,7,5,15,26,14,33,7,11,23,11,10,25,0,0,0,0,0,0,11,4,13,0,0,0,730,761,1490,136,192,331,18,13,35,1055,1151,2209,492,468,962,9804,10526,20331
126021497,9669,10112,19779,309,316,625,978,982,1967,12,14,24,23,17,39,10,17,28,23,16,37,4,0,4,0,0,3,5,4,10,0,0,0,1059,1049,2111,468,559,1027,15,13,30,1856,1935,3789,639,632,1265,12166,12677,24840
126021498,5442,5870,11319,189,197,388,596,615,1215,8,14,19,11,7,24,3,3,7,3,7,11,0,0,0,0,0,0,3,3,9,0,0,0,629,646,1282,92,122,210,10,6,18,923,977,1898,515,527,1039,6885,7372,14256
126021499,4070,4146,8213,104,104,207,503,394,900,5,6,12,10,3,15,0,0,0,3,0,5,0,0,0,0,0,0,3,3,3,0,0,0,529,412,944,58,64,121,6,6,10,698,587,1288,370,399,770,5133,5137,10265
126021500,7088,7756,14849,442,468,914,1094,1203,2297,45,33,79,46,40,84,18,14,32,17,16,30,10,4,15,0,0,0,14,15,26,0,0,0,1242,1329,2569,808,879,1687,20,24,44,2510,2697,5205,643,760,1406,10244,11215,21457
126021501,5001,5165,10173,97,103,205,451,446,897,10,19,30,18,21,37,3,5,6,3,0,3,0,0,0,0,0,0,3,3,5,0,0,0,486,494,978,100,123,220,11,6,23,696,723,1424,302,314,620,6005,6206,12212
126021503,7009,7337,14346,287,326,612,995,1031,2021,25,30,55,39,22,68,9,10,21,22,11,36,3,0,3,0,0,0,10,9,22,0,0,0,1101,1125,2223,400,460,855,26,15,41,1807,1927,3729,543,477,1024,9363,9742,19098
126021590,1675,1819,3490,14,15,35,140,154,294,3,0,3,4,3,8,0,0,0,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,159,162,321,20,36,55,0,6,8,196,219,411,124,93,218,1987,2129,4115
126021591,9674,10148,19827,381,375,761,1487,1570,3058,40,35,77,37,47,81,16,23,36,21,21,37,4,3,5,3,8,8,8,10,26,0,0,0,1608,1717,3323,441,524,969,21,16,33,2452,2635,5084,923,966,1893,13055,13749,26806
127011504,6601,6931,13530,149,135,279,540,548,1085,5,5,11,4,6,12,4,4,3,4,3,11,0,0,0,0,0,3,0,0,0,0,0,0,566,565,1131,54,70,122,30,19,49,792,793,1584,952,1014,1969,8349,8739,17087
127011505,3717,3591,7309,45,54,94,257,235,488,5,3,11,4,7,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,269,240,507,11,19,31,9,4,11,332,316,649,464,411,874,4511,4320,8829
127011506,5659,5597,11261,224,206,431,1996,2128,4117,8,6,16,15,24,37,8,8,16,17,16,32,0,0,0,3,4,4,0,6,8,0,0,0,2055,2179,4238,46,50,103,13,16,28,2339,2458,4795,747,702,1449,8748,8758,17507
127011592,19,14,32,0,0,0,8,6,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,0,0,0,0,0,0,10,7,11,7,4,16,30,29,60
127011593,2983,3032,6015,28,30,55,195,204,398,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,204,405,22,18,42,3,5,12,257,260,515,230,199,427,3465,3489,6954
127011594,5147,5418,10560,56,62,115,427,433,862,8,7,18,4,3,5,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,449,443,894,65,74,137,4,6,16,574,587,1160,351,303,658,6071,6311,12380
127011595,4943,5050,9994,66,68,128,588,627,1211,0,0,0,3,6,5,0,0,0,3,0,3,0,0,0,0,4,6,4,0,7,0,0,0,605,639,1239,65,76,140,0,0,3,735,778,1518,310,307,620,5989,6143,12128
127011596,4614,4787,9396,63,85,145,544,577,1124,5,3,6,4,4,8,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,560,596,1150,38,46,87,14,8,20,675,731,1404,297,307,603,5585,5818,11400
127011597,6149,6129,12281,90,93,184,676,667,1342,6,3,12,11,15,28,6,3,9,5,4,11,0,0,0,3,0,6,4,0,3,0,0,0,708,697,1401,52,84,131,9,5,22,868,877,1740,473,430,903,7485,7442,14925
127021509,6625,6983,13606,96,97,188,525,533,1057,7,4,16,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,542,1087,66,78,149,10,3,15,718,721,1441,387,406,791,7727,8112,15838
127021510,7936,8127,16060,124,116,240,553,601,1148,14,9,27,9,3,10,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,577,621,1200,105,151,259,17,12,29,830,896,1725,441,409,852,9209,9436,18641
127021511,9693,10201,19892,442,393,839,744,682,1424,17,12,27,16,15,28,12,5,14,5,3,12,0,0,0,0,0,0,3,0,3,3,0,3,796,720,1519,261,335,594,29,25,53,1526,1466,2992,790,760,1552,12010,12425,24436
127021512,6944,7218,14156,124,107,226,550,579,1129,7,10,23,7,9,16,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,572,605,1178,90,117,208,26,8,32,804,838,1647,616,590,1200,8361,8644,17006
127021513,8345,8675,17022,217,246,461,683,759,1442,15,20,39,19,18,40,4,5,7,5,3,6,0,0,0,0,0,0,0,3,6,0,0,0,729,806,1539,157,168,322,32,22,50,1131,1242,2373,589,603,1190,10070,10520,20587
127021514,4077,4296,8378,47,45,94,307,341,645,10,3,11,0,6,3,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,323,352,671,61,67,123,9,5,17,440,467,904,197,195,389,4712,4963,9670
127021515,6825,7094,13914,260,245,501,579,563,1141,17,10,28,10,3,16,0,0,3,5,0,6,0,0,0,3,0,4,0,0,0,0,0,0,617,584,1202,374,397,770,21,9,30,1266,1235,2502,584,491,1072,8672,8817,17492
127021516,7552,7957,15511,192,190,381,695,704,1400,15,10,17,8,9,17,3,0,4,7,3,13,0,0,0,0,0,0,3,0,3,0,0,0,722,726,1452,211,260,473,9,6,18,1138,1185,2322,526,491,1018,9222,9636,18851
127021517,3554,3587,7142,21,23,38,280,307,582,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,313,600,48,56,108,3,0,3,357,393,750,182,183,366,4094,4164,8262
127021518,1886,1803,3684,16,21,40,96,121,221,0,3,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,127,235,11,9,21,0,0,3,131,157,287,237,180,418,2249,2143,4391
127021519,7304,7494,14800,132,166,293,624,596,1221,13,7,22,4,9,14,4,0,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,651,619,1264,132,167,299,9,12,26,924,962,1886,586,561,1146,8811,9018,17835
127021520,4534,4816,9353,42,43,84,326,326,652,6,3,8,3,8,8,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,341,337,674,51,61,103,9,3,9,436,444,875,266,281,546,5237,5541,10774
127021521,14,11,25,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,5,0,9,0,0,0,25,14,35
127031522,6139,6437,12573,108,121,228,524,575,1096,3,5,11,8,19,27,3,0,3,3,8,10,0,0,0,0,5,3,0,0,0,0,0,0,547,605,1157,97,99,192,9,15,24,760,836,1592,619,641,1266,7520,7913,15434
127031523,7634,7873,15505,157,165,318,673,702,1378,0,0,0,23,13,33,0,7,8,4,4,11,0,0,0,0,0,0,0,3,3,0,0,0,704,728,1436,56,70,131,9,11,23,933,976,1912,535,514,1044,9100,9361,18463
127031524,8285,8359,16643,267,277,544,717,678,1392,63,25,84,124,85,208,9,8,14,9,3,11,9,0,9,28,16,44,30,7,37,0,0,0,985,820,1803,83,118,199,9,6,16,1341,1221,2564,680,509,1189,10301,10095,20399
127031598,9152,9401,18554,595,613,1209,1082,1023,2108,19,10,35,23,27,49,7,12,18,8,10,16,0,0,5,0,0,3,10,15,27,0,0,0,1155,1096,2251,423,438,864,23,15,37,2201,2169,4365,1887,1897,3779,13236,13457,26698
127031599,4493,4593,9092,73,78,152,453,464,916,3,10,10,14,12,20,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,471,485,959,63,104,161,12,8,24,618,672,1297,561,585,1145,5674,5852,11524
127031600,7053,7238,14288,125,124,246,744,805,1555,9,15,26,27,15,39,3,3,3,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,789,841,1626,78,110,184,9,14,26,995,1085,2082,487,480,966,8531,8802,17338
127031601,1942,1841,3785,35,32,67,357,320,676,13,9,23,11,3,10,4,5,11,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,380,341,724,80,86,164,15,9,23,510,468,980,477,443,918,2933,2753,5686
128011529,7184,7498,14677,124,134,258,571,597,1165,11,12,25,14,15,31,3,3,7,8,4,16,0,0,0,0,0,0,0,4,9,0,0,0,612,643,1249,58,60,121,15,9,18,800,844,1648,460,476,937,8445,8820,17268
128011530,6899,7532,14431,220,216,433,772,814,1585,10,7,15,14,22,40,0,0,3,18,11,29,0,0,5,4,0,4,3,3,4,0,0,0,818,860,1681,97,104,202,19,13,29,1146,1197,2344,634,609,1245,8679,9335,18017
128011531,6218,6808,13030,133,146,276,549,620,1168,6,8,13,15,22,35,0,6,9,3,3,9,0,0,0,0,3,3,0,3,5,0,0,0,588,660,1244,49,48,103,27,58,83,793,907,1704,511,543,1056,7525,8264,15788
128011602,4294,4663,8951,156,148,303,557,627,1188,17,10,29,24,20,44,0,0,0,0,5,10,3,0,7,0,0,0,0,3,3,0,0,3,601,679,1280,64,55,121,9,4,18,837,882,1720,419,474,893,5547,6018,11568
128011603,4972,5198,10170,79,74,145,450,414,862,5,3,13,9,13,22,0,0,5,3,0,3,0,0,0,0,0,3,4,4,9,0,0,0,475,443,922,36,31,65,0,6,9,590,554,1140,322,315,637,5880,6066,11949
128011604,8607,8892,17498,490,526,1020,1020,1053,2069,11,7,23,36,25,62,3,4,7,16,11,24,0,0,0,0,0,3,10,3,11,0,0,0,1096,1106,2200,115,141,257,33,22,49,1735,1787,3525,1111,1059,2171,11447,11747,23194
128011605,1309,1351,2661,10,17,29,122,117,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,245,8,11,25,0,0,0,148,145,293,79,81,163,1540,1583,3126
128011606,3170,3299,6474,64,58,123,248,292,541,3,4,8,7,9,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,264,304,570,21,19,46,0,3,3,355,383,737,234,219,450,3756,3899,7657
128021533,2739,2897,5633,35,47,83,171,220,390,0,0,0,4,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,181,221,405,19,11,31,4,7,6,241,285,525,125,148,274,3101,3324,6429
128021534,4491,4545,9039,50,43,94,292,314,602,4,4,12,8,8,14,0,0,0,3,3,5,0,0,0,0,0,0,3,0,0,0,0,0,313,333,639,38,49,86,4,4,7,398,427,829,220,194,416,5114,5168,10282
128021535,8966,9183,18153,196,216,413,537,548,1083,8,0,7,18,12,31,0,0,3,3,0,8,0,0,0,4,0,0,7,0,10,0,0,0,573,571,1144,48,64,115,7,20,29,832,871,1706,538,517,1050,10336,10570,20910
128021536,8898,9220,18109,155,165,317,578,581,1156,4,8,17,20,20,39,5,0,5,9,9,20,0,0,0,7,4,9,7,9,15,0,0,0,623,633,1254,68,79,145,8,9,16,854,877,1734,598,556,1152,10345,10649,20998
128021537,9,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,7,7,11,17,27
128021538,7763,8522,16293,267,278,541,953,973,1925,11,10,25,15,20,38,5,0,3,3,6,11,0,0,0,0,0,4,5,3,13,0,0,0,998,1015,2013,96,117,217,30,45,77,1391,1453,2838,662,761,1424,9813,10742,20552
