SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13052,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,4,6,0,14
SSC13053,4,8,0,0,0,8,0,0,6,106,97,11,208,8,7,15,221,132,0,357
SSC13054,0,0,0,0,0,0,0,0,0,22,17,0,39,3,0,3,46,12,0,59
SSC13055,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,4,13,11,0,30
SSC13056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC13057,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13058,0,4,0,0,0,4,3,5,8,117,57,5,186,10,10,16,201,116,3,325
SSC13059,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,7
SSC13060,0,0,0,0,0,0,0,0,3,16,10,0,29,0,0,0,29,36,0,65
SSC13061,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
SSC13062,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC13063,0,0,0,0,0,0,0,0,0,79,36,3,116,3,3,5,126,76,0,196
SSC13064,0,0,0,0,0,0,4,0,4,130,78,7,212,10,3,12,225,121,3,350
SSC13065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13068,0,3,0,0,0,3,4,3,13,32,37,4,67,11,5,18,83,57,5,146
SSC13069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13070,0,0,0,0,0,0,0,0,0,67,128,6,198,8,8,14,215,106,0,325
SSC13071,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13073,0,3,0,0,0,4,0,0,5,46,59,7,116,14,7,21,135,87,0,221
SSC13074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13075,0,0,0,0,0,0,0,0,3,3,24,0,34,0,4,3,34,34,0,72
SSC13076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13077,0,0,0,0,0,0,3,0,4,21,12,0,25,0,3,3,31,80,0,116
SSC13078,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,9
SSC13079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13081,0,0,0,0,0,0,0,0,0,53,21,5,87,3,0,3,90,43,0,129
SSC13082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SSC13086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13090,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,9
SSC13091,0,3,0,0,0,3,0,0,4,51,37,0,94,0,3,3,91,42,0,143
SSC13092,3,12,0,0,0,11,30,19,58,559,370,46,974,66,65,136,1104,724,29,1862
SSC13093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13094,0,0,0,0,0,0,0,0,0,7,9,0,16,0,0,0,21,9,0,27
SSC13095,0,0,0,0,0,0,0,0,0,9,16,3,32,5,0,5,34,25,0,64
SSC13096,0,0,0,0,0,0,0,0,0,3,5,0,14,0,0,3,16,18,0,29
SSC13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13101,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,8,0,0,8
SSC13102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC13103,0,0,0,0,0,0,3,0,3,65,46,4,117,7,4,11,128,65,0,192
SSC13104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13106,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
SSC13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13109,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,4
SSC13110,0,0,0,0,0,0,3,5,5,61,35,9,103,5,8,6,116,84,3,202
SSC13111,0,0,0,0,0,4,0,0,8,54,58,6,116,12,11,20,137,98,0,240
SSC13112,0,0,0,0,0,3,0,0,3,50,35,4,82,4,3,4,89,38,0,129
SSC13113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC13114,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC13115,0,3,0,0,0,3,0,0,4,140,67,7,213,6,8,14,232,83,0,311
SSC13116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13120,4,7,0,0,0,7,11,3,14,187,118,14,323,12,6,17,345,275,5,625
SSC13121,0,0,0,0,0,0,0,0,0,46,27,3,81,0,3,0,86,39,0,125
SSC13122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13125,0,3,0,0,0,3,5,0,7,50,23,3,80,0,3,3,77,74,3,163
SSC13126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13131,0,0,0,0,0,0,0,0,3,5,0,3,11,0,0,0,11,5,0,17
SSC13132,0,0,0,0,0,0,0,0,0,10,20,4,33,0,3,3,36,18,0,57
SSC13133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13136,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,8,3,0,11
SSC13137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC13139,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,9
SSC13140,0,0,0,0,0,0,0,0,3,15,16,3,30,0,4,4,35,23,0,55
SSC13141,0,0,0,0,0,0,0,0,0,7,15,0,19,0,0,0,23,9,0,29
SSC13142,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,5,0,12
SSC13143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13144,0,6,0,0,0,6,3,0,6,197,96,14,305,15,4,21,329,265,3,593
SSC13145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13151,0,0,0,3,0,5,12,0,18,137,106,11,254,17,21,41,291,260,11,554
SSC13152,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
SSC13153,0,0,0,0,0,0,0,0,0,38,16,0,59,3,0,3,60,20,0,78
SSC13154,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,4,0,9
SSC13155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SSC13156,0,3,0,0,0,3,5,7,16,245,143,17,405,27,23,45,446,283,11,738
SSC13157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13159,0,0,0,0,0,0,0,0,0,5,15,0,19,0,0,0,18,12,0,32
SSC13160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,8
SSC13161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13162,0,0,0,0,0,0,0,0,0,8,4,0,16,3,0,3,20,31,0,49
SSC13163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13166,0,0,0,0,0,0,0,0,0,9,12,6,29,4,3,4,32,38,0,66
SSC13167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13168,0,0,0,0,0,0,0,0,3,144,93,16,249,10,17,25,275,167,7,444
SSC13169,0,0,0,0,0,0,0,0,0,24,17,0,40,3,0,3,43,40,0,80
SSC13170,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC13171,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,3,9,8,0,16
SSC13172,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,9,0,15
SSC13173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13174,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,8
SSC13175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13177,0,0,0,0,0,0,4,0,7,11,10,0,21,3,3,7,25,33,0,57
SSC13178,0,0,0,0,0,0,0,0,0,6,9,0,18,0,3,3,23,17,0,33
SSC13179,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,4,0,10
SSC13180,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,7
SSC13181,0,0,0,0,0,0,0,0,0,68,22,3,95,0,3,3,97,33,0,128
SSC13182,0,0,0,0,0,0,3,0,7,56,32,6,99,9,3,13,112,141,4,256
SSC13183,3,3,0,0,0,3,0,0,3,75,46,6,128,0,4,5,135,73,0,206
SSC13184,0,0,0,0,0,0,7,6,21,243,173,26,439,22,23,50,488,382,10,874
SSC13185,0,0,0,0,0,0,0,0,0,3,8,0,5,0,0,0,5,3,0,16
SSC13186,0,5,0,0,0,8,3,0,10,169,110,18,294,13,17,36,331,194,3,522
SSC13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13189,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,0,15,6,0,23
SSC13190,0,3,0,0,0,3,0,3,9,100,48,10,154,3,6,7,166,93,5,264
SSC13191,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,10,0,11
SSC13192,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,7,4,0,16
SSC13193,0,0,0,0,0,0,0,0,0,11,4,0,13,0,0,0,13,8,0,20
SSC13194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13195,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,3
SSC13196,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,5
SSC13197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13198,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,7
SSC13199,0,6,0,0,0,6,4,0,7,84,49,12,141,7,3,11,154,79,0,231
SSC13200,0,0,0,0,0,0,0,3,3,66,56,6,127,3,7,14,141,56,4,197
SSC13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13202,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,3,0,12
SSC13203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13204,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,8,5,0,15
SSC13205,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,4,0,10
SSC13206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13207,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,7,3,0,9
SSC13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13211,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,5,0,6
SSC13212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13215,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SSC13216,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13226,0,0,0,0,0,0,0,0,0,26,8,7,40,0,0,3,45,23,0,66
SSC13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13228,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC13229,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,12
SSC13230,0,3,0,0,0,3,6,0,11,151,54,12,217,13,11,20,236,141,3,380
SSC13231,0,0,0,0,0,0,3,0,3,47,36,3,94,3,3,8,101,76,0,174
SSC13232,0,0,0,0,0,0,4,0,6,30,31,0,61,4,0,6,67,31,0,100
SSC13233,0,0,0,0,0,0,0,3,3,16,8,0,28,0,0,0,28,18,3,45
SSC13234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13236,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,7,0,0,12
SSC13237,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13239,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3
SSC13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13244,0,0,0,0,0,0,0,0,0,3,7,0,14,0,0,0,14,10,0,25
SSC13245,0,0,0,0,0,0,9,0,13,65,57,0,126,8,8,17,144,170,3,321
SSC13246,5,17,0,0,0,23,19,15,56,559,543,58,1156,45,63,113,1273,801,20,2092
SSC13247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13250,0,0,0,0,0,0,5,0,7,20,12,0,42,4,3,15,49,55,3,110
SSC13251,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,9
SSC13252,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,13,3,0,12
SSC13253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13254,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,8
SSC13255,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,11,17,0,22
SSC13256,0,0,0,0,0,0,0,0,0,29,19,0,54,3,0,6,55,37,0,90
SSC13257,0,0,0,0,0,0,3,0,9,65,86,9,161,9,10,21,179,89,5,270
SSC13258,0,0,0,0,0,0,0,0,3,23,22,0,43,4,3,6,55,100,3,159
SSC13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC13260,3,3,0,0,0,3,0,4,9,187,86,14,288,12,14,25,314,202,3,525
SSC13261,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4
SSC13262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13264,0,0,0,0,0,0,0,0,3,23,16,4,36,3,3,7,42,42,4,89
SSC13265,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4
SSC13266,0,0,0,0,0,0,0,3,3,74,36,10,116,4,9,14,126,67,3,196
SSC13267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13271,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC13272,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,5,0,11
SSC13273,3,7,3,0,6,7,17,3,32,162,147,13,332,14,35,45,380,559,10,943
SSC13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13275,0,0,0,0,0,0,8,0,8,0,4,0,4,0,0,0,3,19,0,25
SSC13276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13277,0,0,0,0,0,0,0,0,0,45,16,0,64,6,3,3,68,60,0,132
SSC13278,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,9
SSC13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13281,0,0,0,0,0,0,3,0,3,105,66,3,172,7,4,11,179,110,0,292
SSC13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13283,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC13284,0,0,0,0,0,0,9,3,6,94,68,10,179,10,3,14,194,143,0,341
SSC13285,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,9
SSC13286,0,11,0,0,0,11,7,3,23,477,231,33,743,28,34,69,806,355,12,1182
SSC13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
SSC13291,0,0,0,0,0,0,4,0,6,119,57,7,180,3,6,7,190,97,3,289
SSC13292,0,0,0,0,0,0,3,0,3,74,25,9,106,4,4,10,112,49,4,168
SSC13293,0,0,0,0,0,0,0,0,4,78,18,6,107,0,3,3,107,58,0,170
SSC13294,0,0,0,0,0,0,0,0,0,44,36,0,77,0,3,4,78,20,0,99
SSC13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13296,0,0,0,0,0,0,0,0,0,40,20,4,64,0,0,3,63,16,0,88
SSC13297,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,9
SSC13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13301,0,0,0,0,0,3,4,4,6,42,34,3,84,7,10,20,104,84,4,189
SSC13302,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,3,0,10
SSC13303,3,0,0,0,0,0,0,4,8,126,70,11,197,9,4,14,212,108,4,316
SSC13304,0,0,0,0,0,0,0,0,0,15,12,0,28,3,3,7,30,15,0,51
SSC13305,0,0,0,0,0,0,0,0,0,0,8,3,5,0,4,3,12,10,0,21
SSC13306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13307,0,0,0,0,0,0,0,0,0,3,10,0,14,0,4,4,19,14,0,27
SSC13308,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,5,6,0,15
SSC13309,0,0,0,0,0,0,0,0,0,22,13,0,40,0,0,0,40,35,0,67
SSC13310,0,0,0,0,0,0,0,0,0,40,16,3,60,3,3,7,64,30,0,88
SSC13311,0,0,0,0,0,0,3,0,3,0,7,0,7,0,0,0,11,7,0,10
SSC13312,3,3,0,0,0,3,3,3,10,396,183,21,606,15,12,30,633,264,8,906
SSC13313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13315,0,0,0,0,0,0,0,0,3,45,11,3,60,0,0,3,60,35,0,95
SSC13316,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13318,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,3,7,0,7
SSC13319,0,0,0,0,0,0,0,0,4,28,28,3,55,3,3,3,63,29,0,90
SSC13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13321,0,0,0,0,0,0,4,0,3,3,3,0,4,3,0,0,6,14,0,19
SSC13322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13323,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC13324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13325,0,0,0,0,0,0,0,0,0,23,22,0,45,5,0,3,52,21,0,72
SSC13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13327,0,6,3,0,5,9,10,8,25,189,185,23,400,37,33,67,463,434,5,907
SSC13328,0,0,0,0,0,0,0,0,0,6,7,0,17,0,0,0,17,7,0,20
SSC13329,0,0,0,0,0,0,0,0,0,7,7,0,16,0,0,0,16,4,0,20
SSC13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13333,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,6
SSC13334,0,0,0,0,0,0,0,0,0,3,7,0,13,0,3,0,13,11,0,27
SSC13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13336,0,0,0,0,0,0,0,0,0,8,7,0,14,0,0,0,14,8,0,18
SSC13337,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,10
SSC13338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13339,0,0,0,0,0,0,5,0,5,86,39,7,135,8,10,17,149,130,0,288
SSC13340,0,0,0,0,0,0,0,0,0,36,37,3,75,5,0,9,79,46,0,124
SSC13341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13343,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SSC13344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC13345,0,0,0,0,0,3,0,3,8,53,43,3,97,6,4,6,103,122,3,227
SSC13346,0,0,0,0,0,0,0,0,0,14,3,3,17,0,0,0,17,13,0,28
